Asset Age,Time Since Last Maintenance,Total Spare Parts Cost,Failure Count,Avg Time Between Maintenance,Month,Asset Number,Predicted Time to Next Failure,Predicted Failure Type,Predicted Cost,Actual Time to Next Failure,Actual Failure Type,Actual Cost
595,0.0,32100.22,43,13.409090909090908,10,ASD-MTB-FOF021-AHU187,1.67,NOISY,32082.267200000013,0.0,NOISY,32100.22
636,0.0,24738.28,140,4.404109589041096,10,ASD-MTB-FOF008-AHU206,4.38,WARNING,24747.694899999988,0.0,WARNING,24738.28
23,0.0,5642.62,18,5.551724137931035,2,ASD-MTB-FOF021-AHU056,0.94,DAMAGED,5641.627600000002,0.0,DAMAGED,5642.62
500,0.0,26066.5,57,8.763157894736842,6,ASD-MTB-FOF010-AHU058,0.29,DIRTY,26064.469699999994,0.0,DIRTY,26066.5
55,24.0,5515.5,7,14.78,4,ASD-MTB-FOF009-AHU021,0.0,WARNING,5509.265100000001,0.0,WARNING,5515.5
602,0.0,52139.08,50,10.741379310344827,10,ASD-MTB-FOF009-AHU029,5.4,DIRTY,52135.95920000005,0.0,DIRTY,52139.08
539,0.0,75801.92,71,7.269230769230769,8,ASD-MTB-GFL06A-AHU171,4.4,DAMAGED,75840.94309999993,0.0,DAMAGED,75801.92
283,0.0,10734.84,48,8.053191489361701,10,ASD-COA-GFL003-AHU068,26.89,DIRTY,10734.771199999992,5.0,DIRTY,10734.84
639,0.0,16118.34,172,1.9230769230769231,10,ASD-MTB-FOF011-AHU043,0.74,NOT WORKING,16118.34000000002,1.0,NOT WORKING,16118.34
97,0.0,21228.49,6,11.814814814814817,9,ASD-MTB-FOF06A-AHU174,27.58,DIRTY,21223.481200000006,0.0,DIRTY,21228.49
287,32.0,256.3,15,11.5625,10,LSD-VCN-FFL-AHU199,0.0,DAMAGED,256.51919999999956,0.0,DIRTY,256.3
26,0.0,1371.64,8,4.404109589041096,2,ASD-MTB-FOF008-AHU206,2.78,DAMAGED,1367.4214,31.0,DAMAGED,1371.64
0,,45.4,1,6.329787234042553,2,ASD-MTB-FOF011-AHU023,0.0,DIRTY,45.16659999999999,0.0,NOT WORKING,45.4
579,0.0,47615.27,65,9.743589743589745,8,ASD-COB-GFL018-AHU084,12.04,DIRTY,47593.23269999996,0.0,DIRTY,47615.27
55,38.0,782.4,5,12.225806451612904,2,ASD-COC-GFL001-AHU099,0.0,DIRTY,782.4483999999998,0.0,NOT WORKING,782.4
524,0.0,6601.1,122,4.6506849315068495,11,ASD-MTB-GFL008-AHU008,0.49,DIRTY,6606.241299999995,0.0,DIRTY,6601.1
197,0.0,10833.62,46,2.815217391304348,7,ASD-MTB-FOF024-AHU055,13.2,DIRTY,10837.514199999998,23.0,NOT WORKING,10833.62
516,15.0,5245.36,27,15.826086956521738,7,ASD-COC-GFL006-AHU109,0.0,DAMAGED,5245.35999999999,0.0,DAMAGED,5245.36
137,47.0,25306.2,37,4.746753246753247,7,ASD-MTB-GFL06A-AHU169,0.0,NOT WORKING,25306.491600000005,0.0,NOT WORKING,25306.2
276,0.0,16761.92,46,5.642857142857143,10,ASD-COA-GFL001-AHU065,7.13,DIRTY,16760.12180000001,0.0,DIRTY,16761.92
648,1.0,89170.28,151,4.3478260869565215,10,ASD-MTB-FOF008-AHU018,0.0,DAMAGED,89218.13720000006,0.0,DAMAGED,89170.28
613,0.0,47758.2,90,6.339622641509434,9,ASD-COA-GFL004-AHU070,9.52,DIRTY,47755.35060000009,39.0,DIRTY,47758.2
528,0.0,74544.2,80,6.554545454545455,8,ASD-MTB-FOF021-AHU186,13.86,WARNING,74544.75560000008,0.0,WARNING,74544.2
562,35.0,3593.28,31,16.95,7,LSD-PMS-BUI-AHU202,0.0,DAMAGED,3592.478000000005,0.0,DIRTY,3593.28
200,0.0,3050.64,14,6.344262295081967,7,ASD-COC-GFL002-AHU117,3.44,NOISY,3050.271700000004,0.0,NOISY,3050.64
194,69.0,8999.4,19,14.78,9,ASD-MTB-FOF009-AHU021,0.0,DAMAGED,8999.343900000013,0.0,DAMAGED,8999.4
271,29.0,26540.92,23,9.0875,10,ASD-MTB-FOF021-AHU185,0.0,DIRTY,26540.48779999996,0.0,DAMAGED,26540.92
231,0.0,8672.76,42,8.053191489361701,8,ASD-COA-GFL003-AHU068,14.44,DIRTY,8672.556700000008,16.0,DIRTY,8672.76
500,0.0,4137.72,77,4.6506849315068495,10,ASD-MTB-GFL008-AHU008,0.07,DAMAGED,4137.949100000005,0.0,DAMAGED,4137.72
652,0.0,86877.46,109,5.921875,10,ASD-COB-GFL020-AHU082,0.86,DIRTY,87013.57539999999,0.0,DIRTY,86877.46
196,0.0,3013.6,10,16.15,7,ASD-COC-TFL002-AHU133,4.65,DIRTY,3017.2942999999977,125.0,DIRTY,3013.6
0,0.0,6484.860000000001,4,5.083333333333333,1,ASD-MTB-FOF009-AHU031,2.8,WARNING,6482.279000000002,0.0,WARNING,6484.860000000001
602,0.0,22806.26,58,8.5,10,ASD-COA-GFL004-AHU073,2.62,DAMAGED,22798.9305,0.0,DAMAGED,22806.26
197,5.0,10833.62,45,2.815217391304348,7,ASD-MTB-FOF024-AHU055,0.0,NOT WORKING,10835.3252,0.0,NOT WORKING,10833.62
0,,56.0,1,5.551724137931035,1,ASD-MTB-FOF021-AHU056,0.0,DIRTY,57.81339999999997,0.0,DAMAGED,56.0
600,0.0,2193.36,26,24.071428571428573,10,ASD-COC-TFL008-AHU151,19.73,DAMAGED,2193.5233999999946,72.0,DAMAGED,2193.36
19,0.0,7347.39,17,10.818181818181818,3,ASD-MTB-GFL007-AHU001,24.39,DIRTY,7347.163499999994,0.0,DIRTY,7347.39
494,0.0,10957.52,50,7.971153846153846,5,ASD-COA-GFL003-AHU074,0.78,NOISY,10957.522000000008,7.0,NOISY,10957.52
205,0.0,32052.57,48,4.9125,8,ASD-MTB-FOF008-AHU030,0.93,WARNING,32067.789400000027,0.0,WARNING,32052.57
286,0.0,3662.32,26,8.340909090909092,10,ASD-COA-GFL003-AHU064,14.65,DIRTY,3662.224500000005,4.0,DIRTY,3662.32
223,0.0,27389.99,26,17.772727272727273,9,ASD-MTB-FOF021-AHU052,1.71,DIRTY,27390.238000000034,0.0,DIRTY,27389.99
775,21.0,48874.68,111,7.149122807017544,2,ASD-COC-GFL002-AHU118,0.0,DIRTY,48874.01699999999,0.0,DAMAGED,48874.68
630,29.0,6876.5,53,9.7375,9,ASD-COC-GFL001-AHU096,0.0,DAMAGED,6876.6918,0.0,DIRTY,6876.5
286,17.0,26701.42,43,7.1625,11,ASD-MTB-FOF008-AHU034,0.0,DAMAGED,26707.905500000026,0.0,DAMAGED,26701.42
625,0.0,12858.18,54,9.90277777777778,9,ASD-MTB-FOF024-AHU196,0.36,DAMAGED,12855.661699999995,0.0,DAMAGED,12858.18
21,21.0,1838.5,5,12.78125,1,ASD-MTB-GFL009-AHU007,0.0,WARNING,1837.6555999999973,0.0,WARNING,1838.5
725,42.0,12209.72,57,12.225806451612904,12,ASD-COC-GFL001-AHU099,0.0,DAMAGED,12209.71999999998,0.0,DAMAGED,12209.72
256,0.0,10291.86,42,5.2611940298507465,9,ASD-COA-GFL003-AHU072,16.36,DIRTY,10288.680700000004,0.0,DIRTY,10291.86
503,0.0,4593.6,85,4.6506849315068495,10,ASD-MTB-GFL008-AHU008,2.66,NOT WORKING,4593.364100000002,0.0,NOT WORKING,4593.6
624,18.0,35250.22,39,16.785714285714285,10,ASD-MTB-FOF021-AHU188,0.0,DAMAGED,35252.13640000006,0.0,DAMAGED,35250.22
107,0.0,8103.019999999999,60,4.25,5,ASD-MTB-GFL006-AHU004,1.75,WARNING,8102.465799999997,0.0,WARNING,8103.019999999999
88,29.0,2219.76,17,6.427083333333333,4,ASD-MTB-FOF011-AHU045,0.0,DIRTY,2220.0595999999964,0.0,WARNING,2219.76
599,0.0,39400.9,77,6.906976744186046,2,ASD-COB-GFL017-AHU085,0.0,DIRTY,39383.7232,0.0,DIRTY,39400.9
423,158.0,12906.48,43,6.627118644067797,4,ASD-COB-BAS17A-AHU205,0.0,DAMAGED,12906.043999999989,0.0,NOT WORKING,12906.48
678,12.0,46362.02,105,6.368421052631579,11,ASD-MTB-GFL06A-AHU170,0.0,DAMAGED,46362.019999999975,0.0,DAMAGED,46362.02
539,0.0,46362.02,92,6.368421052631579,7,ASD-MTB-GFL06A-AHU170,4.05,NOT WORKING,46362.019999999975,64.0,NOT WORKING,46362.02
767,0.0,91096.86,253,2.815217391304348,2,ASD-MTB-FOF024-AHU055,0.79,NOT WORKING,91096.86000000009,0.0,NOT WORKING,91096.86
659,0.0,58946.84,150,5.044303797468355,11,ASD-COA-GFL001-AHU066,21.67,DAMAGED,58947.29619999992,84.0,DAMAGED,58946.84
226,0.0,2407.87,18,14.275,9,ASD-MTB-FOF008-AHU207,11.55,DIRTY,2398.5347,0.0,DIRTY,2407.87
448,0.0,36308.14,67,4.8359375,6,ASD-COB-GFL18A-AHU191,12.77,NOT WORKING,36308.681000000026,0.0,NOT WORKING,36308.14
157,38.0,12293.02,19,9.59722222222222,7,ASD-COB-GFL018-AHU080,0.0,DIRTY,12296.890200000002,0.0,WARNING,12293.02
258,12.0,17235.12,19,13.357142857142858,10,ASD-MTB-FOF06A-AHU173,0.0,DIRTY,17234.59180000004,0.0,NOT WORKING,17235.12
64,10.0,2191.74,15,5.2611940298507465,3,ASD-COA-GFL003-AHU072,0.0,DIRTY,2191.415199999997,0.0,DIRTY,2191.74
92,0.0,24844.82,62,3.05078125,4,ASD-MTB-FOF010-AHU040,6.76,NOT WORKING,24851.265999999996,0.0,NOT WORKING,24844.82
383,0.0,2101.14,20,12.133333333333333,3,ASD-COC-GFL001-AHU097,10.38,NOISY,2101.1197000000047,47.0,DAMAGED,2101.14
124,0.0,27629.48,30,6.329787234042553,6,ASD-MTB-FOF011-AHU023,7.0,DIRTY,27630.95700000001,0.0,DIRTY,27629.48
322,0.0,9559.34,78,3.852564102564103,12,ASD-MTB-FOF009-AHU017,10.74,DIRTY,9559.5978,7.0,DAMAGED,9559.34
41,0.0,27686.24,25,5.083333333333333,2,ASD-MTB-FOF009-AHU031,28.19,DAMAGED,27688.839999999986,0.0,DAMAGED,27686.24
658,0.0,29373.24,84,8.25,10,ASD-COB-GFL020-AHU087,15.47,DIRTY,29374.680500000053,5.0,DIRTY,29373.24
323,18.0,26458.26,75,3.0992063492063493,11,ASD-MTB-FOF010-AHU042,0.0,NOT WORKING,26458.334399999963,0.0,NOT WORKING,26458.26
235,20.0,43553.35,45,6.329787234042553,9,ASD-MTB-FOF011-AHU023,0.0,WARNING,43566.332399999985,0.0,WARNING,43553.35
49,0.0,0.0,6,7.971153846153846,2,ASD-COA-GFL003-AHU074,15.57,DAMAGED,0.0,24.0,DIRTY,0.0
581,0.0,12876.5,32,13.648148148148149,9,ASD-MTB-FOF07A-AHU179,4.77,DAMAGED,12876.311599999999,2.0,NOT WORKING,12876.5
427,0.0,31617.52,60,7.688888888888889,4,ASD-MTB-FOF021-AHU038,5.52,DIRTY,31619.42559999998,0.0,DIRTY,31617.52
343,343.0,2000.0,3,28.666666666666668,8,ASD-MTB-GFL008-AHU006,0.0,DAMAGED,1999.1106999999993,0.0,WATER LEAKAGE,2000.0
226,3.0,2220.48,23,14.607142857142858,4,ASD-COC-TFL004-AHU141,0.0,DAMAGED,2220.4738000000034,0.0,DAMAGED,2220.48
277,0.0,39731.52,57,5.774193548387097,11,ASD-MTB-FOF024-AHU193,0.2,WARNING,39726.59699999999,0.0,WARNING,39731.52
257,72.0,0.0,5,24.26923076923077,1,ASD-COC-TFL004-AHU160,0.0,DAMAGED,0.0,0.0,DAMAGED,0.0
517,0.0,22300.56,65,7.149122807017544,6,ASD-COC-GFL002-AHU118,7.71,DIRTY,22300.627299999956,0.0,DIRTY,22300.56
1,0.0,276.0,6,14.875,1,ASD-MTB-FOF011-AHU047,21.32,DIRTY,275.48400000000004,30.0,DIRTY,276.0
500,9.0,57629.1,85,6.971698113207547,6,ASD-MTB-FOF009-AHU019,0.0,DIRTY,57647.336,0.0,DIRTY,57629.1
657,0.0,7383.3,41,15.5,10,ASD-COC-TFL002-AHU134,4.94,DIRTY,7383.830699999991,0.0,DIRTY,7383.3
314,57.0,13436.58,45,5.2611940298507465,11,ASD-COA-GFL003-AHU072,0.0,DIRTY,13437.529600000003,0.0,DAMAGED,13436.58
61,0.0,455.86,10,8.777777777777779,4,ASD-COB-GFL016-AHU091,2.03,WARNING,455.87239999999974,0.0,WARNING,455.86
34,0.0,12637.13,16,7.414634146341464,2,ASD-MTB-FOF010-AHU022,8.67,DIRTY,12627.147200000012,0.0,DIRTY,12637.13
139,9.0,8825.759999999998,39,4.404109589041096,5,ASD-MTB-FOF008-AHU206,0.0,NOISY,8824.58860000001,0.0,WARNING,8825.759999999998
18,18.0,0.0,3,9.657142857142857,1,ASD-COA-GFL004-AHU063,0.0,DIRTY,0.0,0.0,DIRTY,0.0
0,0.0,3837.97,4,3.05078125,1,ASD-MTB-FOF010-AHU040,3.82,DIRTY,3836.6231,0.0,DIRTY,3837.97
160,96.0,628.74,9,8.76595744680851,6,ASD-COC-GFL004-AHU122,0.0,DIRTY,628.6432999999998,0.0,DAMAGED,628.74
688,0.0,13644.96,67,9.657142857142857,11,ASD-COA-GFL004-AHU063,0.17,NOISY,13646.764399999993,0.0,NOISY,13644.96
646,16.0,6876.5,55,9.7375,10,ASD-COC-GFL001-AHU096,0.0,DAMAGED,6876.6918,0.0,DAMAGED,6876.5
481,0.0,76016.48,107,4.746753246753247,6,ASD-MTB-GFL06A-AHU169,1.31,DIRTY,75976.11629999992,0.0,DIRTY,76016.48
541,0.0,16775.13,40,8.18421052631579,8,ASD-MTB-GFL07A-AHU176,0.7,DIRTY,16775.394600000003,0.0,DIRTY,16775.13
406,59.0,26958.44,57,7.63953488372093,2,ASD-COB-GFL020-AHU081,0.0,DIRTY,26958.282199999954,0.0,DIRTY,26958.44
576,0.0,79334.6,87,6.554545454545455,9,ASD-MTB-FOF021-AHU186,2.73,DAMAGED,79371.1279999999,0.0,DAMAGED,79334.6
161,0.0,6181.139999999999,17,6.368421052631579,6,ASD-MTB-GFL06A-AHU170,1.46,BLOCKED,6174.798899999998,0.0,BLOCKED,6181.139999999999
229,0.0,7818.12,23,7.149122807017544,8,ASD-COC-GFL002-AHU118,11.98,NOISY,7819.1722,0.0,NOISY,7818.12
125,19.0,2287.6,13,8.340909090909092,5,ASD-COA-GFL003-AHU064,0.0,DIRTY,2287.600000000004,0.0,DIRTY,2287.6
50,0.0,2669.55,24,2.596296296296296,3,ASD-MTB-GFL-AHU204,0.72,WARNING,2669.1029999999982,0.0,WARNING,2669.55
59,0.0,2655.28,15,4.404109589041096,3,ASD-MTB-FOF008-AHU206,1.19,DAMAGED,2654.387,0.0,NOT WORKING,2655.28
360,0.0,22463.2,68,6.427083333333333,1,ASD-MTB-FOF011-AHU045,2.35,DIRTY,22461.038199999995,59.0,DIRTY,22463.2
78,0.0,2827.92,18,7.947368421052632,4,ASD-MTB-FOF009-AHU035,13.37,DIRTY,2825.898900000003,15.0,DIRTY,2827.92
523,14.0,51406.96,173,3.05078125,6,ASD-MTB-FOF010-AHU040,0.0,DAMAGED,51415.899599999975,0.0,NOT WORKING,51406.96
823,0.0,64365.64,251,3.0992063492063493,4,ASD-MTB-FOF010-AHU042,0.58,NOT WORKING,64365.63999999992,0.0,NOT WORKING,64365.64
363,0.0,12317.32,34,14.875,1,ASD-MTB-FOF011-AHU047,19.9,WARNING,12319.907800000028,113.0,WARNING,12317.32
624,0.0,91868.82,139,4.746753246753247,11,ASD-MTB-GFL06A-AHU169,10.28,BADSMELL,91852.43419999997,0.0,DAMAGED,91868.82
471,0.0,2570.58,24,15.875,8,ASD-MTB-GFL022-AHU010,7.14,NOT WORKING,2570.4093999999955,36.0,NOT WORKING,2570.58
493,77.0,16503.079999999998,29,12.916666666666666,5,ASD-MTB-FOF008-AHU020,0.0,DAMAGED,16502.646599999993,0.0,DAMAGED,16503.079999999998
742,3.0,19258.34,245,1.9230769230769231,1,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,19258.340000000033,0.0,NOT WORKING,19258.34
505,0.0,20315.52,50,8.76595744680851,5,ASD-COC-GFL004-AHU122,3.04,DIRTY,20322.269400000005,0.0,DIRTY,20315.52
172,0.0,0.0,61,4.735294117647059,8,ASD-LOU-QA2-AHU001,4.74,NOT WORKING,0.0,0.0,NOT WORKING,0.0
121,0.0,7570.74,66,2.596296296296296,5,ASD-MTB-GFL-AHU204,5.24,DIRTY,7570.698699999993,16.0,DAMAGED,7570.74
663,39.0,49069.88,73,9.743589743589745,11,ASD-COB-GFL018-AHU084,0.0,DAMAGED,49070.85729999991,0.0,DAMAGED,49069.88
286,34.0,49639.73,77,4.9125,10,ASD-MTB-FOF008-AHU030,0.0,WARNING,49642.88679999995,0.0,WARNING,49639.73
72,0.0,32215.94,39,6.971698113207547,4,ASD-MTB-FOF009-AHU019,20.19,DIRTY,32211.5344,0.0,DIRTY,32215.94
652,0.0,85358.34,107,5.921875,10,ASD-COB-GFL020-AHU082,0.61,DIRTY,85235.80159999996,0.0,DIRTY,85358.34
574,0.0,35225.2,65,8.232558139534884,8,ASD-MTB-FOF024-AHU195,1.63,DAMAGED,35221.87959999999,0.0,DAMAGED,35225.2
220,0.0,14154.75,31,8.594594594594595,8,ASD-MTB-FOF009-AHU015,6.85,WARNING,14157.111100000016,0.0,WARNING,14154.75
393,0.0,26784.28,58,7.06,2,ASD-MTB-FOF010-AHU032,16.35,DIRTY,26786.080200000015,0.0,DIRTY,26784.28
699,0.0,46120.8,48,13.357142857142858,12,ASD-MTB-FOF06A-AHU173,12.96,NOISY,46121.01939999993,6.0,NOISY,46120.8
661,0.0,14330.82,94,5.607142857142857,12,ASD-COC-GFL005-AHU124,0.74,DAMAGED,14326.08660000002,0.0,DAMAGED,14330.82
159,0.0,125.22,6,19.21875,7,ASD-COC-TFL004-AHU139,8.45,DAMAGED,125.29019999999983,0.0,DAMAGED,125.22
329,0.0,13932.6,134,2.596296296296296,12,ASD-MTB-GFL-AHU204,0.34,NOT WORKING,13930.988900000006,0.0,NOT WORKING,13932.6
739,0.0,36902.47,35,20.38888888888889,2,ASD-MTB-FOF07A-AHU180,6.03,DIRTY,36902.38039999999,0.0,DIRTY,36902.47
571,0.0,7903.019999999999,26,18.866666666666667,8,ASD-MTB-GFL025-AHU013,6.66,DAMAGED,7903.719200000008,0.0,BLOCKED,7903.019999999999
253,0.0,18938.6,61,2.815217391304348,9,ASD-MTB-FOF024-AHU055,3.76,WARNING,18943.89989999999,0.0,WARNING,18938.6
416,0.0,12876.5,28,13.648148148148149,4,ASD-MTB-FOF07A-AHU179,24.14,DAMAGED,12876.4772,125.0,DAMAGED,12876.5
0,0.0,352.14,2,5.083333333333333,1,ASD-MTB-FOF009-AHU031,4.55,DIRTY,351.2606999999996,0.0,WARNING,352.14
438,0.0,21687.04,50,6.906976744186046,9,ASD-COB-GFL017-AHU085,8.15,DIRTY,21682.864600000004,0.0,DIRTY,21687.04
0,0.0,0.0,2,10.741379310344827,2,ASD-MTB-FOF009-AHU029,25.26,DAMAGED,0.0,1.0,DAMAGED,0.0
661,0.0,14228.3,93,5.607142857142857,12,ASD-COC-GFL005-AHU124,1.71,DAMAGED,14229.84000000001,0.0,DAMAGED,14228.3
283,0.0,39175.54,44,5.921875,10,ASD-COB-GFL020-AHU082,12.39,DIRTY,39169.220700000034,0.0,DIRTY,39175.54
672,0.0,15065.78,102,5.607142857142857,12,ASD-COC-GFL005-AHU124,0.54,DIRTY,15063.923600000006,0.0,DIRTY,15065.78
426,0.0,9528.14,44,9.657142857142857,3,ASD-COA-GFL004-AHU063,16.6,WARNING,9531.417700000005,0.0,WARNING,9528.14
594,15.0,40670.2,103,5.551724137931035,9,ASD-MTB-FOF021-AHU056,0.0,NOT WORKING,40671.91600000008,0.0,NOT WORKING,40670.2
0,0.0,518.95,4,7.947368421052632,2,ASD-MTB-FOF009-AHU035,0.64,DIRTY,519.0115000000006,0.0,DIRTY,518.95
823,0.0,79347.76,190,4.128865979381444,4,ASD-MTB-FOF021-AHU054,1.05,NOT WORKING,79347.75999999983,0.0,NOT WORKING,79347.76
526,0.0,15790.92,173,2.596296296296296,6,ASD-MTB-GFL-AHU204,0.66,WARNING,15790.984200000008,0.0,WARNING,15790.92
124,35.0,120.0,7,14.977272727272728,5,LSD-TXP-GFL26A-AHU201,0.0,DAMAGED,122.59799999999994,0.0,DAMAGED,120.0
262,0.0,23613.5,69,2.815217391304348,9,ASD-MTB-FOF024-AHU055,0.68,WARNING,23621.72379999997,0.0,WARNING,23613.5
766,0.0,24203.06,287,1.9230769230769231,2,ASD-MTB-FOF011-AHU043,0.18,NOT WORKING,24203.060000000045,0.0,NOT WORKING,24203.06
819,1.0,61912.8,107,7.481481481481482,4,ASD-COC-GFL003-AHU120,0.0,DIRTY,61937.83749999995,0.0,DAMAGED,61912.8
609,63.0,1920.64,31,20.83333333333333,9,ASD-COC-GFL002-AHU100,0.0,DAMAGED,1920.9904000000042,0.0,DAMAGED,1920.64
24,0.0,14961.16,19,4.9125,2,ASD-MTB-FOF008-AHU030,6.83,DAMAGED,14955.999400000002,0.0,DAMAGED,14961.16
645,10.0,76274.88,131,5.298611111111111,10,ASD-COC-GFL003-AHU119,0.0,DIRTY,76305.1064,0.0,DIRTY,76274.88
306,46.0,20483.22,41,11.078125,11,ASD-MTB-FOF010-AHU024,0.0,NOT WORKING,20480.15359999999,0.0,NOT WORKING,20483.22
0,0.0,5692.43,7,6.971698113207547,2,ASD-MTB-FOF009-AHU019,0.0,DIRTY,5693.200600000003,0.0,DIRTY,5692.43
57,0.0,3252.0,16,8.053191489361701,3,ASD-COA-GFL003-AHU068,3.42,DIRTY,3259.3480000000022,0.0,DIRTY,3252.0
264,0.0,14365.56,68,4.404109589041096,9,ASD-MTB-FOF008-AHU206,0.01,DAMAGED,14366.191300000022,43.0,DAMAGED,14365.56
269,0.0,4443.5,22,9.90277777777778,10,ASD-MTB-FOF024-AHU196,4.88,NOT WORKING,4442.4542000000065,24.0,NOT WORKING,4443.5
56,56.0,63.12,3,26.20833333333333,3,ASD-COC-TFL003-AHU136,0.0,DIRTY,60.452599999999954,0.0,DIRTY,63.12
556,0.0,1107.82,26,19.21875,9,ASD-COC-TFL004-AHU139,6.43,DAMAGED,1107.9195000000022,0.0,DAMAGED,1107.82
0,0.0,5888.36,8,8.763157894736842,2,ASD-MTB-FOF010-AHU058,1.5,DAMAGED,5888.35999999999,0.0,DIRTY,5888.36
681,34.0,6876.5,57,9.7375,11,ASD-COC-GFL001-AHU096,0.0,DAMAGED,6876.039199999999,0.0,DAMAGED,6876.5
25,25.0,1013.6,5,10.0,2,ASD-MTB-FOF011-AHU025,0.0,DIRTY,1012.4415000000002,0.0,DIRTY,1013.6
253,0.0,31508.65,28,11.452380952380953,9,ASD-MTB-FOF008-AHU028,7.28,WARNING,31504.699700000034,0.0,WARNING,31508.65
538,97.0,1916.76,25,20.33333333333333,7,ASD-COC-GFL008-AHU110,0.0,DAMAGED,1917.7380000000016,0.0,DIRTY,1916.76
0,0.0,636.12,2,2.9299065420560746,1,ASD-MTB-GFL007-AHU003,13.37,NOISY,636.5401000000008,0.0,NOISY,636.12
618,46.0,21641.55,51,11.078125,9,ASD-MTB-FOF010-AHU024,0.0,DIRTY,21642.100400000025,0.0,DIRTY,21641.55
17,0.0,5621.05,7,10.5,2,ASD-MTB-FOF021-AHU048,0.72,DIRTY,5615.784199999997,0.0,DIRTY,5621.05
144,0.0,1390.04,28,1.9230769230769231,6,ASD-MTB-FOF011-AHU043,9.84,NOT WORKING,1390.0159999999978,6.0,NOT WORKING,1390.04
502,10.0,29256.6,139,2.9299065420560746,5,ASD-MTB-GFL007-AHU003,0.0,NOT WORKING,29225.226600000024,0.0,NOT WORKING,29256.6
557,0.0,5074.24,37,12.78125,7,ASD-MTB-GFL009-AHU007,3.31,DAMAGED,5074.275099999998,0.0,NOT WORKING,5074.24
0,0.0,0.0,2,5.044303797468355,1,ASD-COA-GFL001-AHU066,15.51,DIRTY,0.0,10.0,DIRTY,0.0
286,162.0,240.0,9,14.977272727272728,11,LSD-TXP-GFL26A-AHU201,0.0,DIRTY,240.29340000000008,0.0,DIRTY,240.0
0,0.0,16350.79,6,9.338235294117649,1,ASD-MTB-FOF07A-AHU181,26.03,NOISY,16345.545400000017,0.0,NOISY,16350.79
757,0.0,19258.34,260,1.9230769230769231,2,ASD-MTB-FOF011-AHU043,0.53,NOT WORKING,19258.340000000033,1.0,NOT WORKING,19258.34
429,0.0,43210.24,162,3.05078125,3,ASD-MTB-FOF010-AHU040,5.92,NOT WORKING,43210.240000000114,0.0,NOT WORKING,43210.24
41,0.0,6950.5,26,2.9299065420560746,2,ASD-MTB-GFL007-AHU003,1.67,WARNING,6950.9837,5.0,WARNING,6950.5
395,0.0,6925.52,22,20.214285714285715,2,ASD-MTB-FOF009-AHU061,6.9,NOISY,6922.622300000002,0.0,NOISY,6925.52
617,0.0,22772.18,69,9.534883720930232,9,LSD-VCN-FFL-AHU198,1.81,DIRTY,22762.441600000002,0.0,DIRTY,22772.18
163,0.0,8801.16,36,3.0992063492063493,6,ASD-MTB-FOF010-AHU042,4.3,WARNING,8800.168399999993,0.0,WARNING,8801.16
35,13.0,3110.74,9,12.78125,2,ASD-MTB-GFL009-AHU007,0.0,DAMAGED,3108.6148,0.0,DAMAGED,3110.74
366,0.0,4672.84,32,11.666666666666666,1,ASD-COC-TFL005-AHU145,7.79,NOT WORKING,4673.024900000009,15.0,NOT WORKING,4672.84
72,0.0,26714.85,32,6.971698113207547,4,ASD-MTB-FOF009-AHU019,9.06,DIRTY,26710.935900000008,0.0,DIRTY,26714.85
327,30.0,18601.24,25,16.785714285714285,12,ASD-MTB-FOF021-AHU188,0.0,DAMAGED,18594.77760000001,0.0,DAMAGED,18601.24
80,0.0,2036.71,17,3.852564102564103,4,ASD-MTB-FOF009-AHU017,1.7,WARNING,2034.9690999999987,0.0,WARNING,2036.71
563,0.0,6435.04,36,15.958333333333334,7,ASD-COC-GFL004-AHU104,12.07,DIRTY,6436.231999999998,0.0,DIRTY,6435.04
572,2.0,0.0,121,3.644329896907216,10,ASD-COA-SFL005-AHU076,0.0,NOT WORKING,0.0,0.0,NOT WORKING,0.0
620,27.0,17861.12,61,10.84722222222222,9,ASD-COB-GFL018-AHU090,0.0,DIRTY,17860.951600000044,0.0,NOT WORKING,17861.12
46,0.0,7878.360000000001,9,10.741379310344827,4,ASD-MTB-FOF009-AHU029,4.36,WARNING,7882.818300000001,0.0,WARNING,7878.360000000001
364,5.0,9461.48,103,3.946236559139785,1,ASD-MTB-FOF008-AHU016,0.0,DAMAGED,9474.478300000002,0.0,WARNING,9461.48
115,0.0,0.0,20,4.735294117647059,6,ASD-LOU-QA2-AHU001,1.37,NOT WORKING,0.0,0.0,NOT WORKING,0.0
634,28.0,16152.48,71,8.053191489361701,10,ASD-COA-GFL003-AHU068,0.0,DIRTY,16152.449999999986,0.0,LOOSE,16152.48
555,29.0,41635.12,63,8.63953488372093,7,ASD-COC-GFL008-AHU115,0.0,DIRTY,41664.83029999996,0.0,DAMAGED,41635.12
0,0.0,3208.99,4,11.078125,1,ASD-MTB-FOF010-AHU024,0.65,DIRTY,3211.439200000001,0.0,DIRTY,3208.99
578,0.0,7395.36,40,15.958333333333334,8,ASD-COC-GFL004-AHU104,18.11,DAMAGED,7397.394899999992,104.0,DAMAGED,7395.36
841,0.0,22320.31,88,7.971153846153846,4,ASD-COA-GFL003-AHU074,0.4,NOISY,22311.99389999997,0.0,NOISY,22320.31
